Action1,S2,Action2,Re,subject,round
2,3,1,4,976,86
2,3,2,3,976,87
2,3,2,3,976,88
2,4,2,0,976,89
2,4,2,2,976,90
2,3,2,0,976,91
2,4,2,0,976,92
2,4,2,0,976,93
2,3,2,-2,976,94
2,3,2,-3,976,95
1,2,2,0,976,96
1,2,1,5,976,97
1,2,1,0,976,98
1,2,1,0,976,99
2,3,1,5,976,100
1,2,1,0,976,101
2,3,1,4,976,102
2,4,2,0,976,103
2,3,2,-3,976,104
2,3,1,5,976,105
2,3,1,3,976,106
2,3,1,5,976,107
2,3,1,4,976,108
2,3,1,4,976,109
2,3,1,0,976,110
2,3,1,0,976,111
2,3,1,2,976,112
2,3,1,4,976,113
2,3,1,5,976,114
2,3,1,5,976,115
2,4,1,-4,976,116
2,3,1,2,976,117
2,4,1,0,976,118
2,3,1,0,976,119
2,4,1,3,976,120
2,3,1,0,976,121
2,4,1,-4,976,122
2,3,1,0,976,123
2,3,1,3,976,124
2,4,2,-2,976,125
2,3,1,2,976,126
2,3,1,4,976,127
2,3,1,4,976,128
2,3,1,5,976,129
2,3,1,4,976,130
2,3,1,4,976,131
2,4,1,-2,976,132
2,3,1,0,976,133
2,3,1,0,976,134
2,3,1,-2,976,135
2,4,1,-3,976,136
2,3,1,3,976,137
2,3,1,3,976,138
2,3,1,0,976,139
2,4,1,0,976,140
1,4,1,0,976,141
2,3,1,-2,976,142
2,4,2,3,976,143
2,3,1,0,976,144
2,3,1,0,976,145
2,3,2,0,976,146
1,2,2,-4,976,147
2,3,1,0,976,148
2,3,2,3,976,149
2,3,2,4,976,150
2,3,2,4,976,151
2,4,2,0,976,152
2,4,2,0,976,153
2,3,2,0,976,154
2,3,2,3,976,155
2,4,2,0,976,156
2,4,2,-4,976,157
2,3,1,0,976,158
2,3,1,0,976,159
2,3,1,3,976,160
1,4,1,-4,976,161
2,3,2,-3,976,162
2,3,2,-2,976,163
2,3,1,0,976,164
2,3,2,-3,976,165
2,3,1,0,976,166
2,3,1,-5,976,167
2,3,1,-5,976,168
2,4,2,3,976,169
1,4,1,-5,976,170
2,4,2,3,976,171
2,3,2,0,976,172
2,3,2,2,976,173
1,2,1,3,976,174
2,3,1,0,976,175
1,2,2,3,538,1
1,2,2,3,538,2
1,2,2,4,538,3
1,2,2,0,538,4
2,3,2,-4,538,5
1,2,2,0,538,6
1,2,2,0,538,7
2,4,2,2,538,8
2,3,2,-5,538,9
1,2,2,0,538,10
1,2,2,3,538,11
1,2,2,3,538,12
1,2,2,2,538,13
1,2,2,0,538,14
2,4,2,-4,538,15
1,4,2,-2,538,16
1,4,2,0,538,17
1,4,1,0,538,18
1,2,2,3,538,19
1,4,2,-2,538,20
1,2,1,-5,538,21
1,2,2,-3,538,22
1,2,2,-5,538,23
1,4,1,0,538,24
2,3,1,2,538,25
2,3,1,2,538,26
2,3,1,0,538,27
2,4,1,-5,538,28
1,2,1,-4,538,29
2,3,1,-3,538,30
2,4,1,-4,538,31
1,2,1,-2,538,32
1,4,2,-2,538,33
1,2,1,0,538,34
1,2,1,0,538,35
1,4,2,-5,538,36
1,2,1,0,538,37
1,2,1,0,538,38
1,2,1,0,538,39
1,2,1,2,538,40
1,2,1,0,538,41
1,2,1,0,538,42
1,2,1,0,538,43
1,2,1,0,538,44
1,2,1,-3,538,45
1,2,1,-2,538,46
1,2,1,0,538,47
1,2,2,0,538,48
1,2,2,0,538,49
1,2,2,0,538,50
1,2,1,2,538,51
1,2,1,3,538,52
1,2,1,2,538,53
2,3,1,-3,538,54
1,2,1,3,538,55
1,4,1,4,538,56
1,4,1,4,538,57
1,2,1,4,538,58
1,2,1,4,538,59
1,2,1,5,538,60
1,2,1,4,538,61
1,2,1,2,538,62
1,2,1,0,538,63
1,2,1,0,538,64
1,4,1,-4,538,65
1,2,1,-3,538,66
1,4,2,4,538,67
1,4,2,3,538,68
1,2,2,0,538,69
1,2,2,0,538,70
1,2,2,0,538,71
1,2,2,0,538,72
1,2,2,0,538,73
1,2,2,0,538,74
1,2,2,0,538,75
1,4,2,-3,538,76
1,2,2,0,538,77
1,2,2,-3,538,78
2,3,2,0,538,79
2,3,2,0,538,80
2,4,2,-4,538,81
1,2,1,3,538,82
1,4,1,-4,538,83
1,2,1,3,538,84
1,2,1,4,538,85
1,2,1,0,538,86
1,2,1,2,538,87
1,2,1,4,538,88
1,2,1,4,538,89
1,2,1,2,538,90
1,2,1,3,538,91
1,2,1,2,538,92
1,2,1,3,538,93
1,4,1,-5,538,94
1,2,1,3,538,95
1,2,1,3,538,96
1,2,1,0,538,97
1,4,1,3,538,98
1,2,1,-3,538,99
1,2,1,-3,538,100
2,3,1,0,538,101
2,3,1,0,538,102
2,3,1,0,538,103
2,3,1,-2,538,104
2,3,1,-5,538,105
1,2,2,0,538,106
2,4,2,0,538,107
2,4,2,-3,538,108
1,4,2,-4,538,109
2,4,2,-4,538,110
2,3,2,4,538,111
2,4,2,-3,538,112
2,3,2,0,538,113
2,4,2,-4,538,114
2,3,2,4,538,115
2,3,2,3,538,116
2,3,2,3,538,117
2,3,2,4,538,118
2,3,2,3,538,119
2,3,2,4,538,120
2,3,2,4,538,121
2,3,2,4,538,122
2,3,2,2,538,123
2,3,2,2,538,124
2,3,2,-3,538,125
1,2,2,-2,538,126
1,2,2,-3,538,127
2,3,2,-4,538,128
2,4,2,-5,538,129
2,3,1,0,538,130
2,4,1,5,538,131
2,4,1,5,538,132
2,3,1,-2,538,133
1,2,1,0,538,134
2,3,1,-4,538,135
1,2,1,-4,538,136
2,3,1,-3,538,137
2,3,1,0,538,138
2,3,1,0,538,139
2,3,1,0,538,140
2,3,1,0,538,141
1,4,1,2,538,142
1,4,1,0,538,143
2,4,1,0,538,144
1,4,1,0,538,145
1,2,1,5,538,146
1,4,1,0,538,147
1,2,1,0,538,148
1,2,1,-2,538,149
1,2,1,0,538,150
2,3,1,-4,538,151
1,2,1,0,538,152
1,2,1,0,538,153
1,2,1,-2,538,154
1,4,1,0,538,155
1,2,1,-5,538,156
1,4,2,0,538,157
1,2,2,4,538,158
1,2,2,5,538,159
1,4,2,2,538,160
1,4,2,3,538,161
1,2,2,4,538,162
1,4,2,4,538,163
1,2,2,3,538,164
1,2,2,4,538,165
1,2,2,2,538,166
1,2,2,2,538,167
1,2,2,4,538,168
1,2,2,4,538,169
1,4,2,-3,538,170
1,2,2,3,538,171
1,2,2,3,538,172
1,2,2,3,538,173
1,2,2,2,538,174
1,4,2,4,538,175
2,3,2,3,82,1
2,3,2,2,82,2
2,3,2,-2,82,3
2,3,1,0,82,4
1,4,2,-3,82,5
1,2,1,0,82,6
1,2,1,-2,82,7
1,2,1,0,82,8
1,4,2,0,82,9
1,2,2,4,82,10
1,2,2,5,82,11
1,2,2,2,82,12
1,4,2,-3,82,13
2,3,1,0,82,14
1,2,2,0,82,15
1,4,1,-2,82,16
2,4,1,0,82,17
2,3,1,-3,82,18
2,3,1,-3,82,19
1,2,1,-3,82,20
1,4,1,0,82,21
1,2,2,5,82,22
1,2,2,0,82,23
1,2,2,-2,82,24
1,2,1,0,82,25
1,2,1,0,82,26
1,2,1,0,82,27
1,2,1,0,82,28
1,2,1,0,82,29
1,2,1,0,82,30
1,2,2,2,82,31
1,2,2,0,82,32
1,2,2,2,82,33
1,4,1,4,82,34
1,2,1,3,82,35
1,2,1,2,82,36
1,4,1,0,82,37
1,2,2,-5,82,38
1,2,2,-5,82,39
1,2,1,5,82,40
1,2,1,3,82,41
1,2,1,-2,82,42
1,2,1,-3,82,43
2,3,1,5,82,44
2,3,1,3,82,45
2,3,1,3,82,46
2,4,1,3,82,47
2,4,1,2,82,48
2,3,1,4,82,49
2,4,1,2,82,50
2,4,1,4,82,51
2,3,1,0,82,52
2,3,1,4,82,53
2,4,1,2,82,54
2,3,1,0,82,55
2,3,1,-2,82,56
2,4,1,-2,82,57
2,3,1,-5,82,58
2,3,2,-2,82,59
2,4,2,-2,82,60
1,2,1,3,82,61
1,2,1,3,82,62
1,4,1,0,82,63
1,2,1,5,82,64
1,2,1,4,82,65
1,4,1,0,82,66
1,2,1,3,82,67
1,2,1,4,82,68
1,2,1,4,82,69
1,4,1,4,82,70
1,4,1,2,82,71
1,4,1,4,82,72
1,2,1,-3,82,73
2,3,2,3,82,74
2,3,2,4,82,75
2,3,2,0,82,76
1,4,1,-5,82,77
2,3,2,-3,82,78
2,3,2,-3,82,79
2,3,2,-3,82,80
2,3,1,-4,82,81
2,3,2,-3,82,82
2,3,2,-3,82,83
1,2,1,-4,82,84
1,4,1,-4,82,85
2,3,2,-3,82,86
2,3,2,-2,82,87
2,4,2,4,82,88
1,2,2,0,82,89
1,2,2,-5,82,90
2,3,2,-4,82,91
1,2,1,0,82,92
1,2,1,0,82,93
1,4,1,-4,82,94
1,2,1,0,82,95
1,2,1,0,82,96
1,2,1,0,82,97
2,4,2,5,82,98
2,3,2,0,82,99
1,2,1,0,82,100
2,4,2,3,82,101
2,4,2,3,82,102
2,4,2,2,82,103
2,3,2,3,82,104
2,3,2,3,82,105
2,3,2,0,82,106
2,3,2,3,82,107
2,3,2,4,82,108
2,4,2,0,82,109
2,3,2,3,82,110
2,3,2,0,82,111
2,3,2,0,82,112
1,4,2,-3,82,113
2,3,2,0,82,114
2,4,2,-4,82,115
2,3,2,0,82,116
2,3,2,0,82,117
2,3,2,2,82,118
2,3,2,-2,82,119
2,4,2,-2,82,120
1,4,1,-3,82,121
1,2,1,-4,82,122
1,2,1,-4,82,123
1,2,1,-3,82,124
1,2,1,-2,82,125
1,2,1,-4,82,126
1,4,2,2,82,127
1,2,2,-3,82,128
1,4,2,5,82,129
1,2,2,-2,82,130
1,2,2,0,82,131
1,2,2,0,82,132
2,3,2,0,82,133
1,4,2,0,82,134
1,2,2,0,82,135
2,4,2,3,82,136
2,3,2,4,82,137
2,4,2,2,82,138
2,3,2,2,82,139
2,3,2,0,82,140
2,3,2,-3,82,141
2,3,2,0,82,142
2,4,2,3,82,143
2,3,2,0,82,144
2,3,2,0,82,145
2,3,2,-3,82,146
1,2,2,-5,82,147
1,2,2,-4,82,148
1,2,1,-5,82,149
2,3,2,0,82,150
2,3,2,2,82,151
2,3,2,0,82,152
2,4,2,-4,82,153
2,3,2,3,82,154
2,3,2,4,82,155
2,4,2,-2,82,156
2,4,2,-5,82,157
2,3,1,3,82,158
2,3,1,2,82,159
2,3,1,4,82,160
2,4,1,0,82,161
2,3,1,2,82,162
2,3,2,-4,82,163
2,3,1,0,82,164
2,3,1,-4,82,165
1,2,1,4,82,166
1,2,1,0,82,167
1,4,1,0,82,168
1,2,1,2,82,169
1,4,1,4,82,170
1,2,1,0,82,171
1,2,1,0,82,172
1,4,1,0,82,173
1,2,1,4,82,174
1,2,1,4,82,175
2,3,1,3,39,1
2,3,1,4,39,2
2,4,1,2,39,3
2,3,1,5,39,4
2,3,1,4,39,5
2,3,1,0,39,6
2,3,1,4,39,7
2,4,1,0,39,8
1,2,1,4,39,9
2,4,1,3,39,10
2,4,1,4,39,11
2,3,1,4,39,12
2,3,1,4,39,13
2,4,1,-3,39,14
1,4,2,3,39,15
1,2,1,2,39,16
1,2,1,2,39,17
1,4,2,0,39,18
2,3,1,4,39,19
1,4,1,0,39,20
2,4,1,-4,39,21
1,4,1,-2,39,22
2,3,2,-3,39,23
2,4,2,-2,39,24
2,3,1,3,39,25
2,4,2,0,39,26
1,2,1,-3,39,27
2,3,1,-2,39,28
1,2,2,0,39,29
1,4,2,3,39,30
1,2,2,4,39,31
1,2,2,4,39,32
1,2,2,3,39,33
1,2,2,3,39,34
1,2,2,2,39,35
1,4,2,0,39,36
1,2,2,5,39,37
1,2,2,4,39,38
1,2,2,3,39,39
1,2,2,5,39,40
1,2,2,3,39,41
1,2,2,5,39,42
1,2,2,3,39,43
1,4,2,-3,39,44
2,4,2,-5,39,45
1,4,2,-4,39,46
2,3,2,0,39,47
1,2,2,5,39,48
1,4,2,0,39,49
1,2,2,0,39,50
1,4,2,-2,39,51
2,3,2,3,39,52
2,4,2,0,39,53
2,3,2,0,39,54
2,3,1,2,39,55
2,3,2,3,39,56
2,3,2,4,39,57
2,3,2,4,39,58
1,2,2,-2,39,59
2,3,2,0,39,60
2,3,2,0,39,61
2,4,2,0,39,62
1,2,1,3,39,63
1,4,1,3,39,64
2,3,1,2,39,65
2,4,1,3,39,66
2,4,1,4,39,67
2,3,1,-3,39,68
2,3,2,4,39,69
2,4,1,0,39,70
2,3,1,0,39,71
2,4,1,-3,39,72
2,4,1,-2,39,73
2,3,2,3,39,74
2,3,2,2,39,75
2,4,1,-3,39,76
2,3,2,5,39,77
2,3,2,2,39,78
1,2,1,-3,39,79
2,3,2,0,39,80
2,3,2,-4,39,81
1,4,2,0,39,82
2,3,1,0,39,83
2,3,1,-4,39,84
2,3,1,-4,39,85
1,2,1,-3,39,86
1,4,1,2,39,87
1,4,1,4,39,88
1,2,1,3,39,89
1,2,1,2,39,90
1,2,1,4,39,91
1,4,1,3,39,92
1,4,1,5,39,93
1,2,1,3,39,94
1,2,1,0,39,95
1,4,1,0,39,96
1,2,1,-4,39,97
1,2,2,0,39,98
1,2,2,0,39,99
1,2,2,-2,39,100
1,2,2,-3,39,101
2,4,2,0,39,102
1,2,1,-2,39,103
2,3,2,-2,39,104
1,2,2,-3,39,105
2,3,2,-4,39,106
2,3,2,-3,39,107
1,2,1,2,39,108
1,2,1,0,39,109
1,4,1,2,39,110
1,2,1,-3,39,111
2,4,1,5,39,112
1,2,1,-4,39,113
1,4,2,3,39,114
1,2,2,5,39,115
1,2,2,0,39,116
1,2,2,0,39,117
1,2,2,3,39,118
1,2,2,2,39,119
1,2,2,2,39,120
1,2,2,0,39,121
1,2,2,0,39,122
1,2,2,-3,39,123
2,4,1,4,39,124
2,3,2,3,39,125
2,3,2,4,39,126
2,3,2,2,39,127
2,4,2,-2,39,128
2,3,2,4,39,129
2,3,2,0,39,130
2,4,1,0,39,131
2,3,2,-3,39,132
1,2,2,0,39,133
2,3,2,-3,39,134
2,3,2,-4,39,135
1,2,2,-2,39,136
1,4,2,0,39,137
1,2,2,3,39,138
1,2,2,4,39,139
1,2,2,3,39,140
1,4,1,4,39,141
1,2,2,5,39,142
1,4,2,0,39,143
1,2,2,3,39,144
1,2,2,4,39,145
1,2,2,3,39,146
1,2,2,3,39,147
1,2,2,3,39,148
1,4,1,3,39,149
1,2,2,3,39,150
1,4,2,-4,39,151
1,2,2,-3,39,152
1,4,2,0,39,153
1,2,2,0,39,154
1,2,2,0,39,155
1,4,1,0,39,156
1,2,1,-3,39,157
1,2,2,-5,39,158
1,2,1,0,39,159
2,4,1,-3,39,160
2,3,1,2,39,161
2,3,1,4,39,162
2,3,1,4,39,163
2,4,1,-2,39,164
2,3,1,2,39,165
2,3,1,-3,39,166
1,2,1,-5,39,167
1,2,1,0,39,168
1,2,1,4,39,169
1,4,1,-2,39,170
1,2,1,4,39,171
1,2,1,3,39,172
1,2,1,4,39,173
1,2,1,2,39,174
1,4,1,0,39,175
1,2,1,3,470,1
1,2,1,2,470,2
1,4,1,0,470,3
1,2,1,0,470,4
1,4,1,0,470,5
1,2,1,2,470,6
1,4,1,-2,470,7
2,3,1,0,470,8
1,2,2,-5,470,9
2,3,2,0,470,10
2,4,2,5,470,11
2,3,1,4,470,12
2,3,1,4,470,13
2,3,1,5,470,14
2,3,1,2,470,15
2,3,1,0,470,16
2,3,1,0,470,17
1,2,1,-5,470,18
1,2,1,-4,470,19
2,3,2,3,470,20
2,4,2,0,470,21
2,4,2,-3,470,22
2,3,1,2,470,23
2,3,1,0,470,24
2,3,1,0,470,25
2,3,1,-2,470,26
2,4,1,-3,470,27
2,4,2,0,470,28
2,3,2,3,470,29
2,3,2,5,470,30
2,3,2,3,470,31
2,3,2,3,470,32
2,4,2,0,470,33
2,3,2,2,470,34
2,4,2,4,470,35
2,3,2,0,470,36
2,3,2,-2,470,37
2,4,2,-4,470,38
2,4,2,-3,470,39
2,4,2,-5,470,40
1,2,2,0,470,41
1,2,2,0,470,42
2,3,1,0,470,43
2,3,2,4,470,44
2,3,2,5,470,45
2,3,2,0,470,46
2,3,1,0,470,47
2,3,2,-2,470,48
2,3,1,-2,470,49
2,3,2,-4,470,50
1,4,2,0,470,51
1,4,2,4,470,52
2,4,2,3,470,53
2,3,1,0,470,54
1,2,2,3,470,55
1,2,2,4,470,56
1,2,2,4,470,57
1,2,2,2,470,58
1,2,2,5,470,59
1,2,2,2,470,60
1,2,2,0,470,61
2,3,1,4,470,62
2,3,1,4,470,63
1,2,2,0,470,64
2,3,1,0,470,65
1,2,2,0,470,66
2,3,1,0,470,67
2,3,1,-3,470,68
2,3,1,-3,470,69
1,2,2,3,470,70
1,4,2,-5,470,71
1,2,2,4,470,72
1,2,2,3,470,73
1,2,2,5,470,74
2,3,1,-5,470,75
1,2,2,4,470,76
1,2,2,4,470,77
1,4,2,4,470,78
1,2,2,5,470,79
1,4,2,2,470,80
1,2,2,0,470,81
1,2,2,0,470,82
1,4,2,0,470,83
1,4,2,0,470,84
1,2,2,0,470,85
1,2,2,0,470,86
1,2,2,-3,470,87
2,3,2,2,470,88
2,4,2,2,470,89
2,3,2,5,470,90
2,3,2,5,470,91
2,3,2,4,470,92
2,3,2,5,470,93
2,3,2,5,470,94
2,3,2,2,470,95
2,3,2,3,470,96
2,4,2,-3,470,97
2,4,2,0,470,98
2,4,2,0,470,99
2,3,2,0,470,100
1,4,2,2,470,101
2,3,2,-4,470,102
1,2,2,3,470,103
1,4,2,0,470,104
1,2,2,2,470,105
1,2,2,0,470,106
1,2,2,0,470,107
2,3,2,3,470,108
2,3,2,3,470,109
1,2,2,-4,470,110
1,2,2,0,470,111
2,3,2,2,470,112
2,3,2,2,470,113
2,3,2,0,470,114
2,3,2,2,470,115
2,3,2,0,470,116
2,3,2,0,470,117
2,3,2,-2,470,118
2,4,2,-2,470,119
1,2,2,-3,470,120
1,2,1,-2,470,121
1,2,2,-5,470,122
2,3,2,5,470,123
2,3,2,4,470,124
2,3,2,4,470,125
2,4,2,0,470,126
2,3,2,4,470,127
2,4,2,-3,470,128
2,4,2,-5,470,129
2,3,2,0,470,130
2,3,2,-2,470,131
2,3,2,-4,470,132
2,3,1,0,470,133
2,3,1,0,470,134
2,3,1,0,470,135
2,3,2,0,470,136
2,3,1,0,470,137
2,4,1,-4,470,138
2,3,1,-2,470,139
2,3,1,-2,470,140
2,3,2,0,470,141
1,2,1,3,470,142
1,2,1,0,470,143
1,2,1,0,470,144
1,4,1,0,470,145
1,2,1,2,470,146
1,2,1,4,470,147
1,2,1,4,470,148
1,2,1,4,470,149
1,2,1,0,470,150
2,3,1,4,470,151
2,4,1,-4,470,152
2,3,1,0,470,153
1,2,1,-2,470,154
2,3,2,0,470,155
1,2,1,2,470,156
1,2,1,2,470,157
2,4,1,-4,470,158
2,3,1,5,470,159
2,3,1,3,470,160
2,3,1,4,470,161
2,3,1,0,470,162
2,3,1,-4,470,163
1,4,2,4,470,164
1,2,1,4,470,165
1,2,1,4,470,166
1,2,1,4,470,167
1,2,1,3,470,168
1,2,2,4,470,169
1,2,1,0,470,170
1,2,1,0,470,171
1,2,2,3,470,172
1,2,2,2,470,173
1,2,2,0,470,174
1,2,2,4,470,175
2,4,1,0,468,1
2,4,1,0,468,2
2,3,2,-5,468,3
2,3,2,-3,468,4
2,4,1,0,468,5
2,4,1,0,468,6
1,2,1,0,468,7
1,4,1,0,468,8
1,2,1,0,468,9
1,4,1,4,468,10
1,2,1,0,468,11
1,2,1,0,468,12
1,2,2,-2,468,13
2,3,2,0,468,14
2,3,1,-2,468,15
1,2,2,0,468,16
1,2,2,0,468,17
2,3,1,-4,468,18
1,4,1,-2,468,19
1,2,1,4,468,20
1,2,1,-2,468,21
1,4,1,0,468,22
2,4,2,0,468,23
1,2,2,0,468,24
1,2,2,0,468,25
1,2,2,0,468,26
1,2,1,0,468,27
1,2,2,3,468,28
1,2,2,4,468,29
1,2,2,3,468,30
1,4,2,-5,468,31
1,2,2,-3,468,32
1,2,1,-3,468,33
1,2,1,-2,468,34
1,2,2,-2,468,35
1,4,1,-4,468,36
1,2,1,0,468,37
2,3,2,5,468,38
2,3,2,0,468,39
1,2,2,0,468,40
2,3,2,0,468,41
1,2,2,0,468,42
1,4,1,-3,468,43
1,2,2,2,468,44
1,2,2,2,468,45
2,4,2,-4,468,46
1,2,1,-3,468,47
1,2,2,0,468,48
1,2,2,0,468,49
2,3,2,-5,468,50
1,2,2,5,468,51
1,2,2,5,468,52
1,2,2,0,468,53
1,2,2,0,468,54
1,2,2,0,468,55
1,2,2,3,468,56
1,2,2,2,468,57
1,2,2,0,468,58
1,2,2,0,468,59
1,2,2,0,468,60
1,2,2,0,468,61
1,4,2,0,468,62
2,3,1,-4,468,63
1,2,1,0,468,64
1,2,1,2,468,65
1,2,1,0,468,66
1,2,1,0,468,67
1,2,1,-3,468,68
1,2,1,0,468,69
1,2,2,0,468,70
1,2,1,0,468,71
1,2,1,2,468,72
1,2,1,4,468,73
1,2,1,4,468,74
1,4,1,-2,468,75
1,2,1,4,468,76
1,2,1,5,468,77
1,2,1,3,468,78
1,2,1,3,468,79
1,2,1,3,468,80
2,3,1,0,468,81
1,2,1,4,468,82
1,2,1,3,468,83
1,2,1,5,468,84
1,2,1,3,468,85
1,2,1,3,468,86
1,2,1,2,468,87
1,2,1,4,468,88
